loaded_at;fixed acidity;quality;chlorides;pH;citric acid;residual sugar;sulphates;wine_id;volatile acidity;total sulfur dioxide;density;free sulfur dioxide;alcohol
2024-07-18T09:10:29.271741+UTC;8.8;6;0.076;3.21;0.43;1.4;0.75;4206938763;0.45;21.0;0.99551;12.0;10.2
2024-07-18T09:10:29.271741+UTC;8.5;7;0.075;3.14;0.42;2.3;0.71;3771584584;0.32;19.0;0.99434;12.0;11.8
2024-07-18T09:10:29.271741+UTC;9.0;5;0.078;3.29;0.24;1.7;0.67;772309285;0.785;21.0;0.99692;10.0;10.0
2024-07-18T09:10:29.271741+UTC;9.0;5;0.078;3.29;0.24;1.7;0.67;772309285;0.785;21.0;0.99692;10.0;10.0
2024-07-18T09:10:29.271741+UTC;8.5;5;0.369;3.01;0.5;1.9;1.1;4210841066;0.44;38.0;0.99634;15.0;9.4
2024-07-18T09:10:29.271741+UTC;9.9;5;0.111;2.94;0.26;2.0;0.98;3150021682;0.54;60.0;0.99709;7.0;10.2
2024-07-18T09:10:29.271741+UTC;8.2;7;0.074;3.32;0.39;2.5;0.88;1492541465;0.33;48.0;0.99528;29.0;12.4
2024-07-18T09:10:29.271741+UTC;6.5;6;0.067;3.21;0.27;2.8;0.56;1861569472;0.34;44.0;0.99384;8.0;12.0
2024-07-18T09:10:29.271741+UTC;7.6;6;0.086;3.32;0.29;2.3;0.62;466181971;0.5;14.0;0.99502;5.0;11.5
2024-07-18T09:10:29.271741+UTC;9.2;6;0.062;3.2;0.34;1.6;0.67;3221749264;0.36;12.0;0.99667;5.0;10.5
2024-07-18T09:10:29.271741+UTC;7.1;6;0.078;3.42;0.0;2.2;0.68;3190466449;0.59;44.0;0.99522;26.0;10.8
2024-07-18T09:10:29.271741+UTC;9.7;6;0.074;3.27;0.46;2.1;0.74;4196787120;0.42;16.0;0.99649;5.0;12.3
2024-07-18T09:10:29.271741+UTC;7.6;6;0.079;3.46;0.31;1.7;0.62;1963528455;0.36;65.0;0.99716;26.0;9.5
2024-07-18T09:10:29.271741+UTC;7.6;6;0.079;3.46;0.31;1.7;0.62;1963528455;0.36;65.0;0.99716;26.0;9.5
2024-07-18T09:10:29.271741+UTC;6.5;6;0.095;3.61;0.0;2.2;0.7;1038568995;0.61;59.0;0.99541;48.0;11.5
2024-07-18T09:10:29.271741+UTC;6.5;4;0.079;3.58;0.03;5.6;0.5;529587396;0.88;47.0;0.99572;23.0;11.2
2024-07-18T09:10:29.271741+UTC;7.1;7;0.052;3.35;0.0;2.4;0.66;1095955160;0.66;11.0;0.99318;6.0;12.7
2024-07-18T09:10:29.271741+UTC;5.6;5;0.041;3.68;0.0;2.1;0.73;708528860;0.915;78.0;0.99346;17.0;11.4
2024-07-18T09:10:29.271741+UTC;8.2;6;0.076;3.27;0.33;2.4;0.81;3025562214;0.35;47.0;0.99599;11.0;11.0
2024-07-18T09:10:29.271741+UTC;8.2;6;0.076;3.27;0.33;2.4;0.81;3025562214;0.35;47.0;0.99599;11.0;11.0
2024-07-18T09:10:29.271741+UTC;9.8;5;0.068;3.19;0.43;1.65;0.46;4143619745;0.39;11.0;0.99478;5.0;11.4
2024-07-18T09:10:29.271741+UTC;10.2;6;0.068;3.38;0.4;2.5;0.86;3467645367;0.4;54.0;0.99754;41.0;10.5
2024-07-18T09:10:29.271741+UTC;6.8;5;0.07;3.29;0.07;1.6;0.6;3963120317;0.66;61.0;0.99572;16.0;9.3
2024-07-18T09:10:29.271741+UTC;6.7;5;0.08;3.36;0.23;2.1;0.7;872860397;0.64;119.0;0.99538;11.0;10.9
2024-07-18T09:10:29.271741+UTC;7.0;6;0.085;3.33;0.3;2.0;0.46;948601117;0.43;39.0;0.99346;6.0;11.9
2024-07-18T09:10:29.271741+UTC;6.6;5;0.079;3.52;0.03;7.8;0.5;3010776038;0.8;12.0;0.9963;6.0;12.2
2024-07-18T09:10:29.271741+UTC;7.0;6;0.085;3.33;0.3;2.0;0.46;948601117;0.43;39.0;0.99346;6.0;11.9
2024-07-18T09:10:29.271741+UTC;6.7;5;0.08;3.36;0.23;2.1;0.7;872860397;0.64;119.0;0.99538;11.0;10.9
2024-07-18T09:10:29.271741+UTC;8.8;4;0.075;3.3;0.05;1.8;0.44;1770168117;0.955;19.0;0.99616;5.0;9.6
2024-07-18T09:10:29.271741+UTC;9.1;6;0.08;3.28;0.57;4.6;0.57;3334736631;0.4;20.0;0.99652;6.0;12.5
2024-07-18T09:10:29.271741+UTC;6.5;5;0.166;3.56;0.0;2.3;0.51;3240328420;0.885;12.0;0.99551;6.0;10.8
2024-07-18T09:10:29.271741+UTC;7.2;7;0.063;3.52;0.37;2.5;0.8;4265011837;0.25;41.0;0.99439;11.0;12.4
2024-07-18T09:10:29.271741+UTC;6.4;5;0.166;3.56;0.0;2.3;0.51;1556825243;0.885;12.0;0.99551;6.0;10.8
2024-07-18T09:10:29.271741+UTC;7.0;6;0.114;3.22;0.12;1.8;0.59;1021414383;0.745;64.0;0.99588;15.0;9.5
2024-07-18T09:10:29.271741+UTC;6.2;6;0.078;3.52;0.22;1.8;0.6;1985405047;0.43;56.0;0.99633;21.0;9.5
2024-07-18T09:10:29.271741+UTC;7.9;6;0.076;3.21;0.23;2.3;0.58;3637039563;0.58;94.0;0.99686;23.0;9.5
2024-07-18T09:10:29.271741+UTC;7.7;6;0.069;3.16;0.21;1.5;0.54;1197365811;0.57;9.0;0.99458;4.0;9.8
2024-07-18T09:10:29.271741+UTC;7.7;6;0.052;3.15;0.26;2.0;0.79;1379679360;0.26;77.0;0.9951;19.0;10.9
2024-07-18T09:10:29.271741+UTC;7.9;6;0.076;3.21;0.23;2.3;0.58;3637039563;0.58;94.0;0.99686;23.0;9.5
2024-07-18T09:10:29.271741+UTC;7.7;6;0.069;3.16;0.21;1.5;0.54;1197365811;0.57;9.0;0.99458;4.0;9.8
2024-07-18T09:10:29.271741+UTC;7.9;7;0.065;3.27;0.36;1.9;0.54;2594235255;0.34;10.0;0.99419;5.0;11.2
2024-07-18T09:10:29.271741+UTC;8.6;8;0.068;3.35;0.39;1.8;0.69;3221185661;0.42;12.0;0.99516;6.0;11.7
2024-07-18T09:10:29.271741+UTC;9.9;5;0.111;3.14;0.19;5.8;0.55;4227845081;0.74;76.0;0.99878;33.0;9.4
2024-07-18T09:10:29.271741+UTC;7.2;7;0.074;3.4;0.46;2.1;0.85;621731124;0.36;44.0;0.99534;24.0;11.0
2024-07-18T09:10:29.271741+UTC;7.2;7;0.074;3.4;0.46;2.1;0.85;621731124;0.36;44.0;0.99534;24.0;11.0
2024-07-18T09:10:29.271741+UTC;7.2;7;0.074;3.4;0.46;2.1;0.85;621731124;0.36;44.0;0.99534;24.0;11.0
2024-07-18T09:10:29.271741+UTC;9.9;5;0.136;3.35;0.55;1.7;0.94;293828773;0.72;52.0;0.99752;24.0;10.0
2024-07-18T09:10:29.271741+UTC;7.2;7;0.074;3.4;0.46;2.1;0.85;621731124;0.36;44.0;0.99534;24.0;11.0
2024-07-18T09:10:29.271741+UTC;6.2;7;0.071;3.45;0.43;2.0;0.87;1437066575;0.39;24.0;0.99428;14.0;11.2
2024-07-18T09:10:29.271741+UTC;6.8;6;0.078;3.35;0.02;2.1;0.62;213164054;0.65;15.0;0.99498;8.0;10.4
2024-07-18T09:10:29.271741+UTC;6.6;5;0.076;3.32;0.15;2.1;0.62;2878921732;0.44;53.0;0.9957;22.0;9.3
2024-07-18T09:10:29.271741+UTC;6.8;6;0.078;3.35;0.02;2.1;0.62;213164054;0.65;15.0;0.99498;8.0;10.4
2024-07-18T09:10:29.271741+UTC;9.6;6;0.071;3.15;0.42;1.9;0.75;899596922;0.38;13.0;0.99659;5.0;10.5
2024-07-18T09:10:29.271741+UTC;10.2;6;0.081;3.1;0.46;1.9;0.48;338892372;0.33;9.0;0.99628;6.0;10.4
2024-07-18T09:10:29.271741+UTC;8.8;6;0.095;3.26;0.46;2.1;0.56;1211695923;0.27;29.0;0.99488;20.0;11.3
2024-07-18T09:10:29.271741+UTC;7.9;6;0.079;3.29;0.31;2.0;0.69;2543870135;0.57;79.0;0.99677;10.0;9.5
2024-07-18T09:10:29.271741+UTC;8.2;6;0.057;3.23;0.37;1.9;0.81;3391782396;0.34;74.0;0.99408;43.0;12.0
2024-07-18T09:10:29.271741+UTC;8.2;6;0.082;3.24;0.31;1.9;0.69;2443103121;0.4;24.0;0.996;8.0;10.6
2024-07-18T09:10:29.271741+UTC;9.0;6;0.044;3.2;0.4;1.3;0.83;3057074574;0.39;50.0;0.99478;25.0;10.9
2024-07-18T09:10:29.271741+UTC;10.9;6;0.132;3.28;0.52;1.8;0.77;4112784507;0.32;44.0;0.99734;17.0;11.5
2024-07-18T09:10:29.271741+UTC;10.9;6;0.132;3.28;0.52;1.8;0.77;4112784507;0.32;44.0;0.99734;17.0;11.5
2024-07-18T09:10:29.271741+UTC;8.1;6;0.078;3.26;0.22;2.2;0.46;1007863607;0.53;89.0;0.99678;33.0;9.6
2024-07-18T09:10:29.271741+UTC;10.5;6;0.074;3.23;0.47;2.2;0.76;2512339009;0.36;23.0;0.99638;9.0;12.0
2024-07-18T09:10:29.271741+UTC;12.6;6;0.08;3.07;0.49;2.5;0.82;1608665005;0.39;20.0;0.9992;8.0;10.3
2024-07-18T09:10:29.271741+UTC;9.2;5;0.091;3.15;0.23;2.6;0.51;3135105715;0.46;77.0;0.99922;18.0;9.4
2024-07-18T09:10:29.271741+UTC;7.5;5;0.08;3.02;0.03;4.1;0.47;2809658079;0.58;46.0;0.99592;27.0;9.2
2024-07-18T09:10:29.271741+UTC;9.0;5;0.104;3.27;0.25;2.0;0.72;1822866525;0.58;21.0;0.99769;8.0;9.6
2024-07-18T09:10:29.271741+UTC;5.1;7;0.044;3.68;0.0;1.8;0.73;1914376080;0.42;88.0;0.99157;18.0;13.6
2024-07-18T09:10:29.271741+UTC;7.6;5;0.075;3.4;0.29;2.1;0.64;4139611135;0.43;66.0;0.99718;19.0;9.5
2024-07-18T09:10:29.271741+UTC;7.7;6;0.066;3.37;0.34;2.7;0.78;514868570;0.18;58.0;0.9947;15.0;11.8
2024-07-18T09:10:29.271741+UTC;7.8;5;0.074;3.38;0.01;2.6;0.62;282110323;0.815;90.0;0.99621;48.0;10.8
2024-07-18T09:10:29.271741+UTC;7.6;5;0.075;3.4;0.29;2.1;0.64;4139611135;0.43;66.0;0.99718;19.0;9.5
2024-07-18T09:10:29.271741+UTC;10.2;4;0.057;3.23;0.37;2.2;0.49;669043758;0.23;36.0;0.99614;14.0;9.3
2024-07-18T09:10:29.271741+UTC;7.1;6;0.059;3.39;0.01;2.2;0.4;3608518263;0.75;18.0;0.99242;11.0;12.8
2024-07-18T09:10:29.271741+UTC;6.0;4;0.054;3.3;0.32;12.9;0.56;3472910618;0.33;113.0;0.99572;6.0;11.5
2024-07-18T09:10:29.271741+UTC;7.8;6;0.07;3.26;0.0;1.7;0.64;2610346855;0.55;17.0;0.99659;7.0;9.4
2024-07-18T09:10:29.271741+UTC;7.1;6;0.059;3.39;0.01;2.2;0.4;3608518263;0.75;18.0;0.99242;11.0;12.8
2024-07-18T09:10:29.271741+UTC;8.1;4;0.081;3.38;0.0;2.5;0.46;4136280617;0.73;24.0;0.99798;12.0;9.6
2024-07-18T09:10:29.271741+UTC;6.5;4;0.057;3.45;0.0;4.3;0.56;2426809093;0.67;20.0;0.99488;11.0;11.8
2024-07-18T09:10:29.271741+UTC;7.5;5;0.076;3.1;0.2;1.7;0.4;2603763299;0.61;60.0;0.99494;36.0;9.3
2024-07-18T09:10:29.271741+UTC;9.8;5;0.079;3.16;0.39;2.5;0.59;1537195045;0.37;65.0;0.99729;28.0;9.8
2024-07-18T09:10:29.271741+UTC;9.0;6;0.058;3.22;0.41;2.0;0.6;2454561785;0.4;40.0;0.99414;15.0;12.2
2024-07-18T09:10:29.271741+UTC;8.3;5;0.082;3.37;0.22;2.4;0.62;452765814;0.56;86.0;0.9983;10.0;9.5
2024-07-18T09:10:29.271741+UTC;5.9;6;0.067;3.33;0.25;13.4;0.54;3627450277;0.29;160.0;0.99721;72.0;10.3
2024-07-18T09:10:29.271741+UTC;7.4;5;0.082;3.49;0.19;1.8;0.68;3936322376;0.55;34.0;0.99655;15.0;10.5
2024-07-18T09:10:29.271741+UTC;7.4;5;0.086;3.12;0.07;1.7;0.48;2650961731;0.74;48.0;0.99502;15.0;10.0
2024-07-18T09:10:29.271741+UTC;7.4;5;0.082;3.49;0.19;1.8;0.68;3936322376;0.55;34.0;0.99655;15.0;10.5
2024-07-18T09:10:29.271741+UTC;6.9;6;0.081;3.41;0.33;2.2;0.75;773559079;0.41;36.0;0.9949;22.0;11.1
2024-07-18T09:10:29.271741+UTC;7.1;6;0.079;3.4;0.01;2.3;0.61;1388590564;0.6;37.0;0.99514;24.0;10.9
2024-07-18T09:10:29.271741+UTC;7.1;6;0.079;3.4;0.01;2.3;0.61;1388590564;0.6;37.0;0.99514;24.0;10.9
2024-07-18T09:10:29.271741+UTC;7.5;5;0.077;3.28;0.14;2.2;0.59;1192822940;0.58;60.0;0.9963;27.0;9.8
2024-07-18T09:10:29.271741+UTC;7.1;5;0.123;3.45;0.0;1.8;0.58;2305829875;0.72;14.0;0.99627;6.0;9.8
2024-07-18T09:10:29.271741+UTC;7.9;5;0.096;3.43;0.0;1.4;0.58;4005258723;0.66;13.0;0.99569;6.0;9.5
2024-07-18T09:10:29.271741+UTC;7.8;5;0.079;3.4;0.06;1.9;0.69;1725602728;0.7;35.0;0.99628;20.0;10.9
2024-07-18T09:10:29.271741+UTC;6.1;5;0.069;3.47;0.02;2.4;0.45;2589737310;0.64;46.0;0.99358;26.0;11.0
2024-07-18T09:10:29.271741+UTC;7.5;5;0.082;3.1;0.22;1.8;0.42;213753638;0.59;60.0;0.99499;43.0;9.2
2024-07-18T09:10:29.271741+UTC;7.0;6;0.085;3.32;0.28;4.8;0.7;2223403327;0.58;69.0;0.99633;12.0;11.0
2024-07-18T09:10:29.271741+UTC;6.8;6;0.123;3.44;0.0;2.7;0.63;1610289056;0.64;33.0;0.99538;15.0;11.3
2024-07-18T09:10:29.271741+UTC;6.8;6;0.123;3.44;0.0;2.7;0.63;1610289056;0.64;33.0;0.99538;15.0;11.3
2024-07-18T09:10:29.271741+UTC;8.6;5;0.403;3.02;0.68;1.8;1.15;3359585327;0.635;56.0;0.99632;19.0;9.3
2024-07-18T09:10:29.271741+UTC;6.3;4;0.083;3.59;0.0;2.0;0.55;2095326898;1.02;24.0;0.99437;17.0;11.2
2024-07-18T09:10:29.271741+UTC;9.8;5;0.081;3.15;0.38;2.5;0.58;3722809675;0.45;66.0;0.99726;34.0;9.8
2024-07-18T09:10:29.271741+UTC;8.2;4;0.089;3.37;0.0;2.2;0.46;2909512069;0.78;26.0;0.9978;13.0;9.6
2024-07-18T09:10:29.271741+UTC;8.5;6;0.066;3.38;0.32;1.8;0.72;4135208570;0.37;51.0;0.99456;26.0;11.8
2024-07-18T09:10:29.271741+UTC;7.2;6;0.081;3.38;0.05;2.3;0.6;602891412;0.57;36.0;0.99564;16.0;10.3
2024-07-18T09:10:29.271741+UTC;7.2;6;0.081;3.38;0.05;2.3;0.6;602891412;0.57;36.0;0.99564;16.0;10.3
2024-07-18T09:10:29.271741+UTC;10.4;6;0.068;3.1;0.5;2.3;0.87;3874586207;0.43;19.0;0.996;13.0;11.4
2024-07-18T09:10:29.271741+UTC;6.9;6;0.079;3.47;0.31;2.0;0.55;826316221;0.41;51.0;0.99668;21.0;9.5
2024-07-18T09:10:29.271741+UTC;5.5;8;0.044;3.5;0.03;1.8;0.82;1406645212;0.49;87.0;0.9908;28.0;14.0
2024-07-18T09:10:29.271741+UTC;5.0;6;0.048;3.7;0.01;1.6;0.75;3667404685;0.38;60.0;0.99084;26.0;14.0
2024-07-18T09:10:29.271741+UTC;7.3;6;0.049;3.38;0.2;1.6;0.57;2756644922;0.44;64.0;0.9935;24.0;11.7
2024-07-18T09:10:29.271741+UTC;5.9;5;0.077;3.5;0.0;1.9;0.53;283412089;0.46;44.0;0.99385;25.0;11.2
2024-07-18T09:10:29.271741+UTC;7.5;5;0.073;3.1;0.2;2.0;0.43;1858271432;0.58;44.0;0.99494;34.0;9.3
2024-07-18T09:10:29.271741+UTC;7.8;6;0.102;3.24;0.13;2.1;0.53;1962825439;0.58;36.0;0.9944;17.0;11.2
2024-07-18T09:10:29.271741+UTC;8.0;6;0.075;3.24;0.22;2.3;0.54;1990787332;0.715;81.0;0.99688;13.0;9.5
2024-07-18T09:10:29.271741+UTC;8.5;4;0.05;3.28;0.4;6.3;0.56;2842874376;0.4;10.0;0.99566;3.0;12.0
2024-07-18T09:10:29.271741+UTC;7.0;6;0.114;3.35;0.0;1.9;0.6;3448271212;0.69;10.0;0.99636;3.0;9.7
2024-07-18T09:10:29.271741+UTC;8.0;6;0.075;3.24;0.22;2.3;0.54;1990787332;0.715;81.0;0.99688;13.0;9.5
2024-07-18T09:10:29.271741+UTC;9.8;7;0.062;3.14;0.39;1.7;0.57;780808475;0.3;9.0;0.9948;3.0;11.5
2024-07-18T09:10:29.271741+UTC;7.1;6;0.077;3.37;0.2;1.9;0.64;761408961;0.46;54.0;0.9956;28.0;10.4
2024-07-18T09:10:29.271741+UTC;7.1;6;0.077;3.37;0.2;1.9;0.64;761408961;0.46;54.0;0.9956;28.0;10.4
2024-07-18T09:10:29.271741+UTC;7.9;6;0.084;3.33;0.0;2.0;0.68;922345000;0.765;22.0;0.99619;9.0;10.9
2024-07-18T09:10:29.271741+UTC;8.7;6;0.096;3.26;0.28;2.7;0.63;1403841857;0.63;69.0;0.99734;17.0;10.2
2024-07-18T09:10:29.271741+UTC;7.0;5;0.071;3.39;0.19;2.3;0.56;499427488;0.42;36.0;0.99476;18.0;10.9
2024-07-18T09:10:29.271741+UTC;11.3;5;0.09;3.15;0.5;1.8;0.57;3338608072;0.37;47.0;0.99734;20.0;10.5
2024-07-18T09:10:29.271741+UTC;7.1;6;0.068;3.35;0.44;2.5;0.54;1149133185;0.16;31.0;0.99328;17.0;12.4
2024-07-18T09:10:29.271741+UTC;8.0;5;0.056;3.22;0.08;2.6;0.37;3811718005;0.6;7.0;0.99286;3.0;13.0
2024-07-18T09:10:29.271741+UTC;7.0;5;0.068;3.3;0.3;4.5;1.17;4160153397;0.6;110.0;0.99914;20.0;10.2
2024-07-18T09:10:29.271741+UTC;7.0;5;0.068;3.3;0.3;4.5;1.17;4160153397;0.6;110.0;0.99914;20.0;10.2
2024-07-18T09:10:29.271741+UTC;7.6;5;0.1;3.36;0.0;1.9;0.59;3966374;0.74;12.0;0.99521;6.0;11.0
2024-07-18T09:10:29.271741+UTC;8.2;6;0.073;3.29;0.1;2.1;0.75;3534026013;0.635;60.0;0.99638;25.0;10.9
2024-07-18T09:10:29.271741+UTC;5.9;6;0.056;3.62;0.13;2.4;0.67;3823809549;0.395;28.0;0.99362;14.0;12.4
2024-07-18T09:10:29.271741+UTC;7.5;4;0.084;3.34;0.0;1.9;0.49;1431517843;0.755;12.0;0.99672;6.0;9.7
2024-07-18T09:10:29.271741+UTC;8.2;6;0.073;3.29;0.1;2.1;0.75;3534026013;0.635;60.0;0.99638;25.0;10.9
2024-07-18T09:10:29.271741+UTC;6.6;5;0.093;3.2;0.0;4.3;0.45;3281563409;0.63;77.5;0.99558;51.0;9.5
2024-07-18T09:10:29.271741+UTC;6.6;5;0.093;3.2;0.0;4.3;0.45;3281563409;0.63;77.5;0.99558;51.0;9.5
2024-07-18T09:10:29.271741+UTC;7.2;6;0.064;3.35;0.14;2.1;0.61;550474251;0.53;29.0;0.99323;15.0;12.1
2024-07-18T09:10:29.271741+UTC;5.7;6;0.063;3.45;0.0;1.4;0.56;2585435358;0.6;18.0;0.99191;11.0;12.2
2024-07-18T09:10:29.271741+UTC;7.6;3;0.137;3.5;0.0;2.1;0.4;689589149;1.58;9.0;0.99476;5.0;10.9
2024-07-18T09:10:29.271741+UTC;5.2;6;0.08;3.78;0.0;2.15;0.61;746979836;0.645;28.0;0.99444;15.0;12.5
2024-07-18T09:10:29.271741+UTC;6.7;6;0.1;3.6;0.07;2.0;0.74;4060375670;0.86;57.0;0.99598;20.0;11.7
2024-07-18T09:10:29.271741+UTC;9.1;6;0.064;3.3;0.32;2.1;0.8;2168783197;0.37;15.0;0.99576;4.0;11.2
2024-07-18T09:10:29.271741+UTC;8.0;5;0.081;3.36;0.44;1.8;0.66;729371308;0.28;68.0;0.99501;28.0;11.2
2024-07-18T09:10:29.271741+UTC;7.6;5;0.087;3.12;0.21;2.3;0.44;1967031713;0.79;68.0;0.9955;21.0;9.2
2024-07-18T09:10:29.271741+UTC;7.5;5;0.073;3.3;0.26;1.9;0.53;295842892;0.61;88.0;0.99612;24.0;9.8
2024-07-18T09:10:29.271741+UTC;9.7;5;0.088;3.29;0.32;2.5;0.62;3429779745;0.69;91.0;0.9979;22.0;10.1
2024-07-18T09:10:29.271741+UTC;6.8;4;0.068;3.41;0.09;3.9;0.52;3537868592;0.68;29.0;0.99524;15.0;11.1
2024-07-18T09:10:29.271741+UTC;9.7;5;0.088;3.29;0.32;2.5;0.62;3429779745;0.69;91.0;0.9979;22.0;10.1
2024-07-18T09:10:29.271741+UTC;7.0;5;0.071;3.28;0.1;1.4;0.61;3351720202;0.62;63.0;0.996;27.0;9.2
2024-07-18T09:10:29.271741+UTC;7.5;5;0.073;3.3;0.26;1.9;0.53;295842892;0.61;88.0;0.99612;24.0;9.8
2024-07-18T09:10:29.271741+UTC;6.5;6;0.064;3.33;0.15;3.0;0.59;1021996024;0.51;27.0;0.9929;12.0;12.8
2024-07-18T09:10:29.271741+UTC;8.0;5;0.083;3.34;0.21;1.9;0.47;973166018;1.18;41.0;0.99532;14.0;10.5
2024-07-18T09:10:29.271741+UTC;7.0;6;0.086;3.4;0.21;2.3;0.54;2081562759;0.36;65.0;0.99558;20.0;10.1
2024-07-18T09:10:29.271741+UTC;7.0;6;0.086;3.4;0.21;2.4;0.53;1684812255;0.36;69.0;0.99556;24.0;10.1
2024-07-18T09:10:29.271741+UTC;7.5;6;0.083;3.26;0.27;2.0;0.58;3447609235;0.63;91.0;0.99616;17.0;9.8
2024-07-18T09:10:29.271741+UTC;5.4;6;0.041;4.01;0.0;1.2;0.59;4173980140;0.74;46.0;0.99258;16.0;12.5
2024-07-18T09:10:29.271741+UTC;9.9;6;0.091;3.18;0.46;2.2;0.69;105746830;0.44;41.0;0.99638;10.0;11.9
2024-07-18T09:10:29.271741+UTC;7.5;6;0.083;3.26;0.27;2.0;0.58;3447609235;0.63;91.0;0.99616;17.0;9.8
2024-07-18T09:10:29.271741+UTC;9.1;6;0.414;2.9;0.68;1.7;1.33;1048645656;0.76;64.0;0.99652;18.0;9.1
2024-07-18T09:10:29.271741+UTC;9.7;5;0.094;3.26;0.34;2.6;0.66;3485569575;0.66;88.0;0.99796;12.0;10.1
2024-07-18T09:10:29.271741+UTC;5.0;6;0.041;4.01;0.0;1.2;0.59;3247235737;0.74;46.0;0.99258;16.0;12.5
2024-07-18T09:10:29.271741+UTC;9.1;5;0.058;3.18;0.42;1.8;0.55;4108334552;0.34;18.0;0.99392;9.0;11.4
2024-07-18T09:10:29.271741+UTC;9.1;7;0.06;3.18;0.39;1.8;0.82;1628195115;0.36;55.0;0.99495;21.0;11.0
2024-07-18T09:10:29.271741+UTC;6.7;6;0.077;3.39;0.24;1.7;0.6;1015478705;0.46;34.0;0.9948;18.0;10.6
2024-07-18T09:10:29.271741+UTC;6.7;6;0.077;3.39;0.24;1.7;0.6;1015478705;0.46;34.0;0.9948;18.0;10.6
2024-07-18T09:10:29.271741+UTC;6.7;6;0.077;3.39;0.24;1.7;0.6;1015478705;0.46;34.0;0.9948;18.0;10.6
2024-07-18T09:10:29.271741+UTC;6.7;6;0.077;3.39;0.24;1.7;0.6;1015478705;0.46;34.0;0.9948;18.0;10.6
2024-07-18T09:10:29.271741+UTC;6.5;5;0.073;3.34;0.11;1.8;0.52;3024611804;0.52;38.0;0.9955;13.0;9.3
2024-07-18T09:10:29.271741+UTC;7.4;6;0.083;3.29;0.26;2.1;0.56;4274094899;0.6;91.0;0.99616;17.0;9.8
2024-07-18T09:10:29.271741+UTC;7.4;6;0.083;3.29;0.26;2.1;0.56;4274094899;0.6;91.0;0.99616;17.0;9.8
2024-07-18T09:10:29.271741+UTC;7.8;5;0.107;3.26;0.26;3.8;0.46;1872613685;0.87;67.0;0.99668;31.0;9.2
2024-07-18T09:10:29.271741+UTC;8.4;6;0.075;3.09;0.1;1.7;0.43;3788808954;0.39;25.0;0.99581;6.0;9.7
2024-07-18T09:10:29.271741+UTC;9.1;5;0.079;3.18;0.22;2.2;0.51;728173926;0.775;48.0;0.9976;12.0;9.6
2024-07-18T09:10:29.271741+UTC;7.2;5;0.166;3.39;0.0;2.0;0.52;2402398153;0.835;11.0;0.99608;4.0;10.0
2024-07-18T09:10:29.271741+UTC;6.6;6;0.069;3.38;0.02;2.4;0.66;3788280393;0.58;40.0;0.99387;19.0;12.6
2024-07-18T09:10:29.271741+UTC;6.0;5;0.057;3.36;0.0;1.4;0.45;564393499;0.5;26.0;0.99448;15.0;9.5
2024-07-18T09:10:29.271741+UTC;6.0;5;0.057;3.36;0.0;1.4;0.45;564393499;0.5;26.0;0.99448;15.0;9.5
2024-07-18T09:10:29.271741+UTC;6.0;5;0.057;3.36;0.0;1.4;0.45;564393499;0.5;26.0;0.99448;15.0;9.5
2024-07-18T09:10:29.271741+UTC;7.5;6;0.084;3.36;0.02;1.7;0.54;3939001268;0.51;31.0;0.99538;13.0;10.5
2024-07-18T09:10:29.271741+UTC;7.5;6;0.084;3.36;0.02;1.7;0.54;3939001268;0.51;31.0;0.99538;13.0;10.5
2024-07-18T09:10:29.271741+UTC;7.5;6;0.084;3.36;0.02;1.7;0.54;3939001268;0.51;31.0;0.99538;13.0;10.5
2024-07-18T09:10:29.271741+UTC;7.6;6;0.085;3.37;0.02;1.7;0.51;490441559;0.54;31.0;0.99589;17.0;10.4
2024-07-18T09:10:29.271741+UTC;7.5;6;0.084;3.36;0.02;1.7;0.54;3939001268;0.51;31.0;0.99538;13.0;10.5
2024-07-18T09:10:29.271741+UTC;11.5;5;0.077;3.09;0.48;2.6;0.53;1043624674;0.42;20.0;0.99852;8.0;11.0
2024-07-18T09:10:29.271741+UTC;8.2;6;0.063;3.25;0.24;2.3;0.53;861666630;0.44;28.0;0.99613;10.0;10.2
2024-07-18T09:10:29.271741+UTC;6.1;5;0.056;3.52;0.01;2.1;0.56;337958037;0.59;13.0;0.99472;5.0;11.4
2024-07-18T09:10:29.271741+UTC;7.2;5;0.078;3.34;0.03;1.8;0.39;626453969;0.655;12.0;0.99587;7.0;9.5
2024-07-18T09:10:29.271741+UTC;7.2;5;0.078;3.34;0.03;1.8;0.39;626453969;0.655;12.0;0.99587;7.0;9.5
2024-07-18T09:10:29.271741+UTC;6.9;5;0.081;3.41;0.0;2.8;0.52;1501543729;0.57;41.0;0.99518;21.0;10.8
2024-07-18T09:10:29.271741+UTC;9.0;5;0.069;3.34;0.29;2.0;0.57;1313375745;0.6;73.0;0.99654;32.0;10.0
2024-07-18T09:10:29.271741+UTC;7.2;6;0.065;3.32;0.01;2.3;0.51;251606950;0.62;46.0;0.99332;8.0;11.8
2024-07-18T09:10:29.271741+UTC;7.6;5;0.086;3.37;0.03;1.9;0.46;346132896;0.645;57.0;0.9969;14.0;10.3
2024-07-18T09:10:29.271741+UTC;7.6;5;0.086;3.37;0.03;1.9;0.46;346132896;0.645;57.0;0.9969;14.0;10.3
2024-07-18T09:10:29.271741+UTC;7.2;5;0.077;3.35;0.03;2.3;0.52;2489182081;0.58;28.0;0.99568;7.0;10.0
