loaded_at;fixed acidity;quality;chlorides;pH;citric acid;residual sugar;sulphates;wine_id;volatile acidity;total sulfur dioxide;density;free sulfur dioxide;alcohol
2024-07-18T09:09:49.024145+UTC;6.2;5;0.036;3.27;0.14;8.9;0.5;1704029987;0.36;155.0;0.99622;38.0;9.4
2024-07-18T09:09:49.024145+UTC;6.5;7;0.028;3.27;0.32;2.2;0.59;579843795;0.22;92.0;0.99076;36.0;11.9
2024-07-18T09:09:49.024145+UTC;7.7;5;0.046;3.03;0.3;1.2;0.38;1136262353;0.18;199.0;0.99413;49.0;9.3
2024-07-18T09:09:49.024145+UTC;6.9;6;0.041;3.03;0.38;1.0;0.54;2363522516;0.14;81.0;0.99043;22.0;11.4
2024-07-18T09:09:49.024145+UTC;6.9;6;0.041;3.03;0.38;1.0;0.54;2363522516;0.14;81.0;0.99043;22.0;11.4
2024-07-18T09:09:49.024145+UTC;6.0;6;0.053;3.22;0.26;3.1;0.39;3115943448;0.44;128.0;0.98982;57.0;12.7
2024-07-18T09:09:49.024145+UTC;7.1;7;0.033;3.2;0.4;1.95;0.45;1889204959;0.36;118.0;0.98934;26.0;13.5
2024-07-18T09:09:49.024145+UTC;5.7;6;0.019;3.06;0.28;2.2;0.52;1681466194;0.28;65.0;0.9902;15.0;11.2
2024-07-18T09:09:49.024145+UTC;6.4;5;0.038;3.19;0.32;8.75;0.41;3597670362;0.16;118.0;0.99449;38.0;10.7
2024-07-18T09:09:49.024145+UTC;7.4;4;0.032;3.01;0.4;11.9;0.46;940128726;0.28;92.0;0.99629;13.0;10.8
2024-07-18T09:09:49.024145+UTC;6.7;6;0.054;3.46;0.31;2.7;0.57;1412666912;0.39;202.0;0.9948;27.0;10.5
2024-07-18T09:09:49.024145+UTC;6.5;8;0.014;3.13;0.47;5.45;0.32;2619374856;0.44;137.0;0.98984;44.0;13.0
2024-07-18T09:09:49.024145+UTC;6.9;6;0.029;3.08;0.31;6.3;0.49;3076201401;0.22;131.0;0.99326;41.0;10.8
2024-07-18T09:09:49.024145+UTC;6.6;6;0.046;3.05;0.29;14.4;0.5;3798335761;0.22;118.0;0.99834;39.0;9.1
2024-07-18T09:09:49.024145+UTC;7.7;5;0.038;3.1;0.3;7.8;0.5;1485621232;0.25;196.0;0.99555;67.0;10.1
2024-07-18T09:09:49.024145+UTC;5.2;8;0.028;3.3;0.33;1.6;0.84;2379926403;0.155;59.0;0.98975;13.0;11.9
2024-07-18T09:09:49.024145+UTC;7.0;7;0.036;2.98;0.31;9.1;0.31;3504516501;0.31;140.0;0.99216;45.0;12.0
2024-07-18T09:09:49.024145+UTC;7.0;7;0.036;2.98;0.31;9.1;0.31;3504516501;0.31;140.0;0.99216;45.0;12.0
2024-07-18T09:09:49.024145+UTC;6.6;6;0.046;3.05;0.29;14.4;0.5;3798335761;0.22;118.0;0.99834;39.0;9.1
2024-07-18T09:09:49.024145+UTC;5.6;8;0.041;3.22;0.4;1.3;0.95;95462209;0.21;147.0;0.9901;81.0;11.6
2024-07-18T09:09:49.024145+UTC;5.2;8;0.028;3.3;0.33;1.6;0.84;2379926403;0.155;59.0;0.98975;13.0;11.9
2024-07-18T09:09:49.024145+UTC;6.4;6;0.038;3.14;0.32;11.3;0.5;2522770140;0.25;192.0;0.99573;69.0;10.2
2024-07-18T09:09:49.024145+UTC;6.9;6;0.029;3.08;0.31;6.3;0.49;3076201401;0.22;131.0;0.99326;41.0;10.8
2024-07-18T09:09:49.024145+UTC;5.3;5;0.028;3.3;0.29;0.7;0.4;3494038487;0.21;66.0;0.99215;11.0;9.8
2024-07-18T09:09:49.024145+UTC;7.1;4;0.023;2.95;0.28;1.25;0.3;2624796539;0.27;89.0;0.98993;3.0;11.4
2024-07-18T09:09:49.024145+UTC;5.2;5;0.03;3.3;0.27;0.7;0.41;2009922004;0.17;68.0;0.99218;11.0;9.8
2024-07-18T09:09:49.024145+UTC;7.7;5;0.038;3.1;0.3;7.8;0.5;1485621232;0.25;196.0;0.99555;67.0;10.1
2024-07-18T09:09:49.024145+UTC;7.0;8;0.039;3.19;0.29;10.3;0.38;1731879793;0.12;98.0;0.99564;41.0;9.8
2024-07-18T09:09:49.024145+UTC;7.0;8;0.039;3.19;0.29;10.3;0.38;1731879793;0.12;98.0;0.99564;41.0;9.8
2024-07-18T09:09:49.024145+UTC;7.1;6;0.036;3.21;0.34;7.8;0.4;1658035781;0.29;128.0;0.99397;49.0;10.7
2024-07-18T09:09:49.024145+UTC;7.2;5;0.022;3.11;0.3;8.7;0.61;3740204817;0.3;111.0;0.99576;14.0;10.6
2024-07-18T09:09:49.024145+UTC;6.8;5;0.037;3.17;0.46;8.3;0.47;2841215410;0.26;173.0;0.99601;49.0;9.3
2024-07-18T09:09:49.024145+UTC;7.0;8;0.039;3.19;0.29;10.3;0.38;1731879793;0.12;98.0;0.99564;41.0;9.8
2024-07-18T09:09:49.024145+UTC;7.1;6;0.036;3.21;0.34;7.8;0.4;1658035781;0.29;128.0;0.99397;49.0;10.7
2024-07-18T09:09:49.024145+UTC;4.9;8;0.016;3.33;0.31;1.2;0.59;3864342361;0.33;150.0;0.98713;39.0;14.0
2024-07-18T09:09:49.024145+UTC;5.1;6;0.026;3.36;0.28;8.3;0.37;3207110491;0.29;107.0;0.99308;27.0;11.0
2024-07-18T09:09:49.024145+UTC;5.1;6;0.026;3.36;0.28;8.3;0.37;3207110491;0.29;107.0;0.99308;27.0;11.0
2024-07-18T09:09:49.024145+UTC;6.8;6;0.049;3.21;0.48;6.2;0.45;4244168772;0.26;182.0;0.99582;55.0;9.4
2024-07-18T09:09:49.024145+UTC;6.0;6;0.078;3.1;0.52;5.0;0.36;1487279770;0.28;139.0;0.99494;30.0;9.0
2024-07-18T09:09:49.024145+UTC;6.0;5;0.042;3.08;0.25;1.8;0.55;2320290759;0.28;108.0;0.9929;8.0;9.0
2024-07-18T09:09:49.024145+UTC;7.2;5;0.044;3.37;0.22;1.6;0.53;1202927873;0.2;101.0;0.99471;17.0;10.0
2024-07-18T09:09:49.024145+UTC;6.1;5;0.041;3.08;0.25;1.8;0.54;1179647341;0.27;109.0;0.9929;9.0;9.0
2024-07-18T09:09:49.024145+UTC;6.0;5;0.042;3.08;0.25;1.8;0.55;2320290759;0.28;108.0;0.9929;8.0;9.0
2024-07-18T09:09:49.024145+UTC;6.4;7;0.036;3.29;0.3;2.9;0.6;4060857221;0.29;79.0;0.99037;25.0;12.4
2024-07-18T09:09:49.024145+UTC;7.4;5;0.042;3.14;0.24;6.0;0.44;909906278;0.35;123.0;0.99304;28.0;11.3
2024-07-18T09:09:49.024145+UTC;8.1;6;0.034;2.8;0.38;0.9;0.55;1730170428;0.12;86.0;0.99026;36.0;12.0
2024-07-18T09:09:49.024145+UTC;6.4;6;0.031;3.01;0.3;1.1;0.56;4276497563;0.12;94.0;0.98986;37.0;11.7
2024-07-18T09:09:49.024145+UTC;7.2;5;0.044;3.37;0.22;1.6;0.53;1202927873;0.2;101.0;0.99471;17.0;10.0
2024-07-18T09:09:49.024145+UTC;7.3;7;0.016;2.84;0.26;5.45;0.54;3622930452;0.4;90.0;0.98951;26.0;13.2
2024-07-18T09:09:49.024145+UTC;7.7;7;0.04;3.07;0.34;14.05;0.59;172835179;0.11;114.0;0.99634;41.0;11.0
2024-07-18T09:09:49.024145+UTC;6.9;6;0.03;3.22;0.41;8.0;0.54;2151008920;0.23;114.0;0.99368;30.0;11.0
2024-07-18T09:09:49.024145+UTC;6.9;5;0.112;3.02;0.38;13.1;0.48;2789515562;0.38;94.0;0.99792;14.0;9.2
2024-07-18T09:09:49.024145+UTC;7.5;7;0.021;3.08;0.29;4.9;0.48;3791773288;0.38;113.0;0.99026;38.0;13.0
2024-07-18T09:09:49.024145+UTC;5.8;5;0.044;3.77;0.24;1.3;0.6;1928562639;0.19;128.0;0.99362;38.0;10.6
2024-07-18T09:09:49.024145+UTC;5.5;8;0.021;3.55;0.26;2.2;0.49;589127222;0.34;119.0;0.98919;31.0;13.0
2024-07-18T09:09:49.024145+UTC;6.6;6;0.051;3.04;0.3;14.9;0.54;3493074835;0.23;118.0;0.99835;33.0;9.0
2024-07-18T09:09:49.024145+UTC;6.6;6;0.051;3.04;0.3;14.9;0.54;3493074835;0.23;118.0;0.99835;33.0;9.0
2024-07-18T09:09:49.024145+UTC;8.4;5;0.021;2.93;0.31;0.95;0.32;264223088;0.31;148.0;0.99038;52.0;11.5
2024-07-18T09:09:49.024145+UTC;6.7;6;0.025;3.11;0.3;1.4;0.44;2005635620;0.2;76.0;0.99104;17.0;11.0
2024-07-18T09:09:49.024145+UTC;8.4;5;0.021;2.93;0.31;0.95;0.32;264223088;0.31;148.0;0.99038;52.0;11.5
2024-07-18T09:09:49.024145+UTC;7.3;5;0.05;3.11;0.24;1.7;0.43;1939170896;0.26;112.0;0.99286;10.0;9.9
2024-07-18T09:09:49.024145+UTC;6.3;6;0.039;3.12;0.22;5.6;0.46;890140989;0.22;128.0;0.99296;31.0;10.4
2024-07-18T09:09:49.024145+UTC;6.6;6;0.051;3.04;0.3;14.9;0.54;3493074835;0.23;118.0;0.99835;33.0;9.0
2024-07-18T09:09:49.024145+UTC;7.5;6;0.056;3.06;0.4;7.1;0.52;1396818226;0.19;110.0;0.9954;50.0;9.9
2024-07-18T09:09:49.024145+UTC;8.0;6;0.045;3.07;0.33;1.2;0.47;1677939360;0.14;162.0;0.9914;71.0;11.0
2024-07-18T09:09:49.024145+UTC;6.8;6;0.026;3.18;0.39;9.6;0.35;3013312787;0.32;124.0;0.99286;34.0;12.1
2024-07-18T09:09:49.024145+UTC;6.6;6;0.044;2.96;0.2;11.4;0.51;2230385418;0.23;131.0;0.99604;45.0;9.7
2024-07-18T09:09:49.024145+UTC;6.6;6;0.044;2.96;0.2;11.4;0.51;2230385418;0.23;131.0;0.99604;45.0;9.7
2024-07-18T09:09:49.024145+UTC;6.7;7;0.034;2.99;0.26;7.9;0.3;115494212;0.36;123.0;0.99119;39.0;12.2
2024-07-18T09:09:49.024145+UTC;6.1;7;0.016;3.15;0.42;5.0;0.31;1553213261;0.38;113.0;0.99007;31.0;12.4
2024-07-18T09:09:49.024145+UTC;8.5;7;0.033;3.03;0.28;11.1;0.39;4095643712;0.23;97.0;0.99507;30.0;10.5
2024-07-18T09:09:49.024145+UTC;7.0;6;0.05;3.28;0.31;8.0;0.57;601654985;0.2;213.0;0.99596;29.0;10.4
2024-07-18T09:09:49.024145+UTC;6.0;6;0.029;3.15;0.32;3.8;0.34;2600685043;0.26;180.0;0.99011;48.0;12.0
2024-07-18T09:09:49.024145+UTC;6.9;6;0.037;3.07;0.3;10.55;0.32;3008203916;0.3;28.0;0.99184;4.0;12.7
2024-07-18T09:09:49.024145+UTC;6.7;7;0.039;3.11;0.28;10.2;0.45;3878202895;0.18;115.0;0.99469;29.0;10.9
2024-07-18T09:09:49.024145+UTC;6.7;7;0.039;3.11;0.28;10.2;0.45;3878202895;0.18;115.0;0.99469;29.0;10.9
2024-07-18T09:09:49.024145+UTC;6.8;7;0.039;3.11;0.28;9.8;0.45;1908046404;0.18;113.0;0.99406;29.0;10.9
2024-07-18T09:09:49.024145+UTC;7.2;7;0.034;3.15;0.31;6.3;0.52;200427483;0.19;103.0;0.99305;17.0;11.4
2024-07-18T09:09:49.024145+UTC;6.2;6;0.036;3.22;0.32;1.1;0.41;3890614624;0.16;184.0;0.99096;74.0;11.0
2024-07-18T09:09:49.024145+UTC;5.0;7;0.032;3.45;0.32;4.5;0.31;4221247728;0.27;178.0;0.98956;58.0;12.6
2024-07-18T09:09:49.024145+UTC;6.3;7;0.034;3.29;0.28;6.3;0.46;182129064;0.37;152.0;0.9921;45.0;11.6
2024-07-18T09:09:49.024145+UTC;6.6;7;0.038;3.11;0.27;10.9;0.44;4269950256;0.2;130.0;0.99496;29.0;10.5
2024-07-18T09:09:49.024145+UTC;6.8;7;0.039;3.11;0.28;9.8;0.45;1908046404;0.18;113.0;0.99406;29.0;10.9
2024-07-18T09:09:49.024145+UTC;6.8;7;0.039;3.11;0.28;9.8;0.45;1908046404;0.18;113.0;0.99406;29.0;10.9
2024-07-18T09:09:49.024145+UTC;6.6;6;0.037;3.03;0.34;0.8;0.37;1767209336;0.28;119.0;0.9888;42.0;12.5
2024-07-18T09:09:49.024145+UTC;6.5;8;0.034;3.11;0.36;0.8;0.5;2894218574;0.35;111.0;0.98942;32.0;12.1
2024-07-18T09:09:49.024145+UTC;6.9;6;0.035;3.02;0.33;1.2;0.58;4207853204;0.25;158.0;0.99082;35.0;11.3
2024-07-18T09:09:49.024145+UTC;6.0;7;0.025;3.07;0.3;1.3;0.64;1719840622;0.32;112.0;0.98802;18.0;13.3
2024-07-18T09:09:49.024145+UTC;6.8;7;0.039;3.11;0.28;9.8;0.45;1908046404;0.18;113.0;0.99406;29.0;10.9
2024-07-18T09:09:49.024145+UTC;6.7;7;0.039;3.11;0.28;10.2;0.45;3878202895;0.18;115.0;0.99469;29.0;10.9
2024-07-18T09:09:49.024145+UTC;6.6;7;0.038;3.11;0.27;10.9;0.44;4269950256;0.2;130.0;0.99496;29.0;10.5
2024-07-18T09:09:49.024145+UTC;6.3;7;0.034;3.29;0.28;6.3;0.46;182129064;0.37;152.0;0.9921;45.0;11.6
2024-07-18T09:09:49.024145+UTC;7.2;7;0.034;3.15;0.31;6.3;0.52;200427483;0.19;103.0;0.99305;17.0;11.4
2024-07-18T09:09:49.024145+UTC;6.3;6;0.034;3.16;0.36;1.2;0.51;3865506022;0.18;111.0;0.99074;26.0;11.0
2024-07-18T09:09:49.024145+UTC;6.9;6;0.037;3.08;0.36;0.9;0.36;415907433;0.3;156.0;0.98968;40.0;12.1
2024-07-18T09:09:49.024145+UTC;6.2;6;0.036;3.22;0.32;1.1;0.41;3890614624;0.16;184.0;0.99096;74.0;11.0
2024-07-18T09:09:49.024145+UTC;5.0;7;0.032;3.45;0.32;4.5;0.31;4221247728;0.27;178.0;0.98956;58.0;12.6
2024-07-18T09:09:49.024145+UTC;5.0;7;0.03;3.36;0.33;3.7;0.3;151556;0.3;173.0;0.9887;54.0;13.0
2024-07-18T09:09:49.024145+UTC;6.5;6;0.054;2.94;0.5;18.1;0.64;682430845;0.2;221.0;0.99941;50.0;8.8
2024-07-18T09:09:49.024145+UTC;6.7;5;0.061;3.16;0.31;1.35;0.53;2805770588;0.25;218.0;0.99388;30.5;9.5
2024-07-18T09:09:49.024145+UTC;6.6;6;0.029;3.2;0.36;5.5;0.47;516453176;0.22;105.0;0.99206;30.0;11.8
2024-07-18T09:09:49.024145+UTC;6.8;6;0.026;3.14;0.37;3.1;0.45;1674168684;0.25;93.0;0.99035;29.0;12.2
2024-07-18T09:09:49.024145+UTC;7.0;6;0.042;3.05;0.37;12.85;0.55;4079520451;0.13;105.0;0.99581;36.0;10.7
2024-07-18T09:09:49.024145+UTC;7.0;6;0.04;3.07;0.34;19.8;0.38;3873034604;0.45;67.0;0.9976;12.0;11.0
2024-07-18T09:09:49.024145+UTC;7.2;6;0.02;2.99;0.3;8.25;0.44;3701569533;0.32;104.0;0.99362;14.0;11.4
2024-07-18T09:09:49.024145+UTC;7.0;6;0.042;3.05;0.37;12.85;0.55;4079520451;0.13;105.0;0.99581;36.0;10.7
2024-07-18T09:09:49.024145+UTC;5.9;6;0.035;3.09;0.3;3.8;0.34;3950710924;0.34;135.0;0.99016;57.0;12.0
2024-07-18T09:09:49.024145+UTC;6.8;8;0.037;3.02;0.31;6.9;0.39;3562365819;0.22;121.0;0.99176;33.0;11.9
2024-07-18T09:09:49.024145+UTC;7.2;6;0.02;2.99;0.3;8.25;0.44;3701569533;0.32;104.0;0.99362;14.0;11.4
2024-07-18T09:09:49.024145+UTC;8.4;6;0.029;3.02;0.35;11.7;0.34;3016844357;0.32;46.0;0.99439;3.0;11.8
2024-07-18T09:09:49.024145+UTC;6.8;4;0.046;3.34;0.29;4.6;0.48;207515977;0.27;88.0;0.99458;6.0;10.6
2024-07-18T09:09:49.024145+UTC;8.0;5;0.05;3.06;0.21;4.0;0.38;2402841041;0.74;133.0;0.99418;24.0;9.7
2024-07-18T09:09:49.024145+UTC;7.0;6;0.04;3.07;0.34;19.8;0.38;3873034604;0.45;67.0;0.9976;12.0;11.0
2024-07-18T09:09:49.024145+UTC;7.0;6;0.042;3.05;0.37;12.85;0.55;4079520451;0.13;105.0;0.99581;36.0;10.7
2024-07-18T09:09:49.024145+UTC;5.4;7;0.045;3.76;0.29;1.2;0.63;465443785;0.22;152.0;0.99178;69.0;11.0
2024-07-18T09:09:49.024145+UTC;8.4;6;0.024;2.99;0.3;8.9;0.34;2054427903;0.22;118.0;0.99456;17.0;10.5
2024-07-18T09:09:49.024145+UTC;7.4;5;0.035;3.1;0.22;11.7;0.45;1463534868;0.32;150.0;0.99578;44.0;10.4
2024-07-18T09:09:49.024145+UTC;7.5;6;0.05;3.2;0.37;6.2;0.55;739013923;0.18;138.0;0.99546;21.0;10.5
2024-07-18T09:09:49.024145+UTC;7.1;8;0.024;3.12;0.29;14.8;0.48;4059459919;0.47;142.0;0.99518;22.0;12.0
2024-07-18T09:09:49.024145+UTC;7.1;8;0.024;3.12;0.29;14.8;0.48;4059459919;0.47;142.0;0.99518;22.0;12.0
2024-07-18T09:09:49.024145+UTC;5.8;6;0.042;3.22;0.25;10.8;0.41;375622977;0.19;124.0;0.99646;33.0;9.2
2024-07-18T09:09:49.024145+UTC;6.7;5;0.036;3.37;0.46;1.6;0.49;4123003798;0.14;92.0;0.99264;15.0;10.9
2024-07-18T09:09:49.024145+UTC;6.8;6;0.045;3.15;0.38;8.3;0.5;2414109520;0.24;185.0;0.99578;50.0;9.5
2024-07-18T09:09:49.024145+UTC;6.9;6;0.042;3.15;0.47;8.4;0.55;2807562638;0.25;156.0;0.99604;36.0;9.4
2024-07-18T09:09:49.024145+UTC;6.0;7;0.026;3.13;0.33;2.5;0.5;2550354439;0.24;85.0;0.99014;31.0;11.3
2024-07-18T09:09:49.024145+UTC;6.8;5;0.054;3.42;0.34;3.5;0.58;765948878;0.29;189.0;0.99489;26.0;10.4
2024-07-18T09:09:49.024145+UTC;6.3;6;0.037;3.26;0.42;17.2;0.57;393586894;0.33;170.0;0.99884;57.0;9.4
2024-07-18T09:09:49.024145+UTC;6.5;6;0.027;3.02;0.45;2.1;0.52;848049916;0.23;104.0;0.99054;43.0;11.3
2024-07-18T09:09:49.024145+UTC;6.3;6;0.044;3.14;0.29;12.2;0.4;591515462;0.27;196.0;0.99782;59.0;8.8
2024-07-18T09:09:49.024145+UTC;6.3;5;0.045;3.2;0.37;11.8;0.35;930893898;0.2;130.0;0.99519;58.0;10.8
2024-07-18T09:09:49.024145+UTC;6.2;6;0.037;3.25;0.41;16.8;0.57;28456820;0.33;173.0;0.99882;58.0;9.4
2024-07-18T09:09:49.024145+UTC;6.3;6;0.037;3.26;0.42;17.2;0.57;393586894;0.33;170.0;0.99884;57.0;9.4
2024-07-18T09:09:49.024145+UTC;7.2;6;0.154;2.95;1.0;1.1;0.43;4161110947;0.21;114.0;0.9931;46.0;9.2
2024-07-18T09:09:49.024145+UTC;6.0;6;0.044;3.12;0.3;14.7;0.53;69713209;0.27;144.0;0.99666;15.0;10.3
2024-07-18T09:09:49.024145+UTC;5.7;6;0.034;3.09;0.26;5.5;0.57;2686827238;0.12;99.0;0.99324;21.0;9.9
2024-07-18T09:09:49.024145+UTC;6.9;6;0.027;3.19;0.37;6.1;0.34;1464466147;0.24;112.0;0.99086;38.0;12.4
2024-07-18T09:09:49.024145+UTC;7.7;5;0.041;3.11;0.53;1.2;0.44;1418596531;0.18;167.0;0.9908;42.0;11.9
2024-07-18T09:09:49.024145+UTC;7.1;6;0.023;3.11;0.43;1.3;0.56;3823966955;0.17;132.0;0.99067;33.0;11.7
2024-07-18T09:09:49.024145+UTC;7.5;5;0.126;2.98;0.38;8.7;0.57;1608950287;0.33;199.0;0.99711;49.0;9.4
2024-07-18T09:09:49.024145+UTC;6.2;4;0.039;3.53;0.24;1.7;0.53;2699615451;0.255;272.0;0.99452;138.5;9.6
2024-07-18T09:09:49.024145+UTC;7.5;5;0.126;2.98;0.38;8.7;0.57;1608950287;0.33;199.0;0.99711;49.0;9.4
2024-07-18T09:09:49.024145+UTC;5.6;7;0.043;2.98;0.66;10.2;0.43;2278973929;0.2;175.0;0.9945;78.0;10.4
2024-07-18T09:09:49.024145+UTC;7.6;5;0.042;3.09;0.36;4.5;0.47;2317880192;0.17;102.0;0.99427;26.0;9.5
2024-07-18T09:09:49.024145+UTC;5.8;6;0.036;3.2;0.31;5.9;0.43;1655538917;0.15;73.0;0.99152;7.0;11.9
2024-07-18T09:09:49.024145+UTC;6.3;6;0.024;3.18;0.44;1.7;0.4;141607597;0.25;116.0;0.98935;36.0;12.5
2024-07-18T09:09:49.024145+UTC;6.9;5;0.016;3.16;0.41;1.4;0.4;4084183597;0.28;55.0;0.98876;6.0;13.4
2024-07-18T09:09:49.024145+UTC;7.2;5;0.026;3.13;0.37;5.4;0.84;1028074909;0.27;114.0;0.99174;27.0;12.7
2024-07-18T09:09:49.024145+UTC;6.2;5;0.045;3.17;0.38;7.9;0.46;526979420;0.25;208.0;0.99572;54.0;9.1
2024-07-18T09:09:49.024145+UTC;8.5;6;0.026;2.9;0.48;1.1;0.5;3001199490;0.19;58.0;0.99184;23.0;10.5
2024-07-18T09:09:49.024145+UTC;6.2;5;0.046;3.19;0.54;7.0;0.7;2544622650;0.25;176.0;0.99454;58.0;10.4
2024-07-18T09:09:49.024145+UTC;6.2;5;0.046;3.19;0.54;7.0;0.7;2544622650;0.25;176.0;0.99454;58.0;10.4
2024-07-18T09:09:49.024145+UTC;6.8;8;0.03;3.08;0.43;7.6;0.59;2088153123;0.28;110.0;0.99164;30.0;12.5
2024-07-18T09:09:49.024145+UTC;6.2;5;0.046;3.19;0.54;7.0;0.7;2544622650;0.25;176.0;0.99454;58.0;10.4
2024-07-18T09:09:49.024145+UTC;7.4;5;0.038;2.95;0.8;12.3;0.48;1525493771;0.21;183.0;0.99778;77.0;9.0
2024-07-18T09:09:49.024145+UTC;7.0;6;0.045;3.18;0.38;15.3;0.42;2139731340;0.15;120.0;0.9975;54.0;9.8
2024-07-18T09:09:49.024145+UTC;7.4;5;0.038;2.95;0.8;12.3;0.48;1525493771;0.21;183.0;0.99778;77.0;9.0
2024-07-18T09:09:49.024145+UTC;7.3;4;0.033;3.17;0.42;1.2;0.43;2770757770;0.28;142.0;0.99205;29.0;10.7
2024-07-18T09:09:49.024145+UTC;6.1;6;0.033;3.16;0.38;2.3;0.49;3497855110;0.18;111.0;0.98962;28.0;12.4
2024-07-18T09:09:49.024145+UTC;7.0;8;0.029;3.08;0.43;6.1;0.5;1709276232;0.53;76.0;0.99118;6.0;12.5
2024-07-18T09:09:49.024145+UTC;6.8;8;0.03;3.08;0.43;7.6;0.59;2088153123;0.28;110.0;0.99164;30.0;12.5
2024-07-18T09:09:49.024145+UTC;6.5;7;0.028;3.1;0.38;10.2;0.43;4130831058;0.36;82.0;0.99274;20.0;12.1
2024-07-18T09:09:49.024145+UTC;7.5;6;0.041;2.92;0.47;4.1;0.59;3768577029;0.25;163.0;0.99184;95.0;11.3
2024-07-18T09:09:49.024145+UTC;6.7;5;0.039;3.25;0.41;2.9;0.43;419729987;0.24;122.0;0.99052;48.0;12.0
2024-07-18T09:09:49.024145+UTC;6.6;5;0.042;3.28;0.33;8.5;0.6;839249403;0.25;141.0;0.99546;29.0;10.4
2024-07-18T09:09:49.024145+UTC;6.4;7;0.042;3.11;0.4;1.5;0.46;2744571587;0.15;87.0;0.98972;23.0;12.2
2024-07-18T09:09:49.024145+UTC;6.3;5;0.039;3.05;0.3;3.1;0.43;2145552253;0.28;115.0;0.9942;24.0;8.6
2024-07-18T09:09:49.024145+UTC;6.2;5;0.045;3.17;0.38;7.9;0.46;526979420;0.25;208.0;0.99572;54.0;9.1
2024-07-18T09:09:49.024145+UTC;7.1;5;0.028;2.96;0.35;3.5;0.33;4020831140;0.28;91.0;0.99022;35.0;12.1
2024-07-18T09:09:49.024145+UTC;6.6;5;0.032;3.32;0.34;4.9;0.81;3527213061;0.35;125.0;0.99253;9.0;12.0
2024-07-18T09:09:49.024145+UTC;8.5;6;0.026;2.9;0.48;1.1;0.5;3001199490;0.19;58.0;0.99184;23.0;10.5
2024-07-18T09:09:49.024145+UTC;6.2;5;0.046;3.19;0.54;7.0;0.7;2544622650;0.25;176.0;0.99454;58.0;10.4
2024-07-18T09:09:49.024145+UTC;6.0;6;0.029;3.46;0.51;1.2;0.42;1191928037;0.35;102.0;0.9903;10.0;11.9
2024-07-18T09:09:49.024145+UTC;5.8;7;0.024;3.25;0.32;4.5;0.52;1306387024;0.31;94.0;0.98906;28.0;13.7
2024-07-18T09:09:49.024145+UTC;6.6;6;0.03;3.22;0.35;2.6;0.72;4176276427;0.17;78.0;0.99146;33.0;11.3
2024-07-18T09:09:49.024145+UTC;8.5;6;0.036;3.02;0.4;9.9;0.42;1578080494;0.23;88.0;0.9951;24.0;10.5
2024-07-18T09:09:49.024145+UTC;5.8;7;0.024;3.25;0.32;4.5;0.52;1306387024;0.31;94.0;0.98906;28.0;13.7
2024-07-18T09:09:49.024145+UTC;6.1;3;0.041;3.14;0.34;9.5;0.44;1766604211;0.2;201.0;0.995;38.0;10.1
2024-07-18T09:09:49.024145+UTC;6.3;6;0.024;2.94;0.37;1.5;0.39;78605533;0.37;76.0;0.98876;12.0;12.3
2024-07-18T09:09:49.024145+UTC;6.2;7;0.031;3.06;0.38;3.2;0.33;1211106624;0.36;89.0;0.98956;20.0;12.0
2024-07-18T09:09:49.024145+UTC;6.6;6;0.03;3.22;0.35;2.6;0.72;4176276427;0.17;78.0;0.99146;33.0;11.3
2024-07-18T09:09:49.024145+UTC;6.3;6;0.04;3.12;0.47;11.2;0.51;2514667802;0.28;183.0;0.99592;61.0;9.5
2024-07-18T09:09:49.024145+UTC;7.6;6;0.043;3.02;0.52;3.2;0.53;1690352446;0.27;152.0;0.99129;28.0;11.4
2024-07-18T09:09:49.024145+UTC;7.0;7;0.045;3.16;0.45;2.3;0.48;1869325095;0.25;118.0;0.99064;40.0;11.9
2024-07-18T09:09:49.024145+UTC;9.7;6;0.032;2.85;0.49;4.9;0.54;1558560604;0.24;18.0;0.99368;3.0;10.0
2024-07-18T09:09:49.024145+UTC;9.7;6;0.032;2.85;0.49;4.9;0.54;1558560604;0.24;18.0;0.99368;3.0;10.0
2024-07-18T09:09:49.024145+UTC;6.8;7;0.034;3.23;0.39;1.4;0.6;1617334983;0.13;102.0;0.99121;19.0;11.3
2024-07-18T09:09:49.024145+UTC;6.6;5;0.045;3.25;0.5;1.5;0.48;535310015;0.78;133.0;0.99104;30.0;11.7
2024-07-18T09:09:49.024145+UTC;5.1;7;0.022;3.36;0.27;6.7;0.39;591537473;0.33;129.0;0.99221;44.0;11.0
2024-07-18T09:09:49.024145+UTC;6.7;7;0.033;2.97;0.4;2.1;0.48;4007634086;0.34;111.0;0.98924;34.0;12.2
2024-07-18T09:09:49.024145+UTC;6.7;7;0.028;2.91;0.51;4.3;0.54;2110819002;0.14;124.0;0.99176;57.0;10.7
2024-07-18T09:09:49.024145+UTC;7.0;6;0.038;3.11;0.34;10.9;0.34;4225785986;0.26;84.0;0.99432;25.0;10.9
2024-07-18T09:09:49.024145+UTC;6.5;6;0.04;3.17;0.26;7.0;0.38;1265989261;0.29;113.0;0.99366;18.0;10.2
2024-07-18T09:09:49.024145+UTC;7.0;7;0.045;3.16;0.45;2.3;0.48;1869325095;0.25;118.0;0.99064;40.0;11.9
